tns_name,previous_name,repeater_name,ra,ra_err,ra_notes,dec,dec_err,dec_notes,gl,gb,exp_up,exp_up_err,exp_up_notes,exp_low,exp_low_err,exp_low_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,flux_notes,fluence,fluence_err,fluence_notes,sub_num,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,excluded_flag,subw_upper_flag,scat_upper_flag,spec_z,spec_z_flag,E_obs,E_obs_error,subb_flag,subb_p_flag,common_p_flag,delta_nuo_FRB,z_DM,z_DM_error_p,z_DM_error_m,E_obs_400,E_obs_400_error_p,E_obs_400_error_m,logsubw_int_rest,logsubw_int_rest_error_p,logsubw_int_rest_error_m,z,z_error_p,z_error_m,logE_rest_400,logE_rest_400_error_p,logE_rest_400_error_m,logrhoA,logrhoA_error_p,logrhoA_error_m,logrhoB,logrhoB_error_p,logrhoB_error_m,weight_DM,weight_DM_error_p,weight_DM_error_m,weight_scat,weight_scat_error_p,weight_scat_error_m,weight_w_int,weight_w_int_error_p,weight_w_int_error_m,weight_fluence,weight_fluence_error_p,weight_fluence_error_m,weight,weight_error_p,weight_error_m,weighted_logrhoA,weighted_logrhoA_error_p,weighted_logrhoA_error_m,weighted_logrhoB,weighted_logrhoB_error_p,weighted_logrhoB_error_m
FRB20181227A,-9999,-9999,31.8,0.2,-9999,78.4,0.3,-9999,126.83,16.09,60.0,30.0,-9999,60.0,30.0,-9999,9.2,791.0,12.6,3.3,24.9,6.7,11.1,791.213,0.006,702.2,680.5,0.00197,0.00092,-9999,0.9,0.6,-9999,1.8,0.9,-9999,0,58479.156044098,7e-09,58479.155806841,8e-09,0.00075,9e-05,0.0,2.0,0.0,2.0,800.2,400.2,656.8,428676.486,429850,0.31,0,0,1,-9999.0,0,720000000.0,360000000.0,0,1,1,400.00000000000006,0.7228999336745854,0.19578349149362917,0.19824227068230427,418207911.63074994,220871295.69271696,213297429.24372777,-0.36134005990240525,0.07251779504600137,0.07279203014557617,0.7228999336745854,0.19578349149362917,0.19824227068230427,39.7467808443287,0.25848241626377444,0.3673907115352364,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20181228A,-9999,-9999,7.3,0.2,-9999,10.2,0.3,-9999,113.91,-52.26,12.0,7.0,-9999,-9999,-9999,-9999,12.6,748.9,0,4.5,0,8.7,18.1,748.679,0.009,714.5,723.1,0.00295,0.0013,-9999,1.2,0.9,-9999,4.0,2.0,-9999,0,58480.085205187,6e-09,58480.084980685,6e-09,0.00109,9e-05,5.0,2.0,-14.0,3.0,731.4,400.2,484.5,443544.246,443226,0.288,0,0,1,-9999.0,0,1600000000.0,800000000.0,0,1,1,331.2,0.7680069935782456,0.19595117044078203,0.19659001912879637,1094563322.7430618,566715765.2328291,540140881.6082668,-0.21054701085067284,0.06292056653792905,0.05914079298226482,0.7680069935782456,0.19595117044078203,0.19659001912879637,40.22258875903223,0.25264214378208294,0.35250932483792496,1.2718877386147818,0.39282900237374263,0.25016967681549507,1.145628095168548,0.465967576252327,0.25044453771567987,0.005102666390332083,3.191101844793184e-09,3.059168844556517e-09,0.004244009282003697,0.0,0.0,0.004979338267850762,0.00010089916086121534,0.00010541536304743903,0.008108055720394719,0.0104986863502206,0.0023366551334802173,1.7773114445247435,2.301399198453981,0.5141055053385882,1.5201247723966775,0.6685417073645901,0.3088575439542194,1.4090460608943272,0.7457443764229377,0.3346382840516109
FRB20181228B,-9999,-9999,250.4,0.2,-9999,63.9,0.2,-9999,94.64,38.29,30.0,20.0,-9999,-9999,-9999,-9999,15.5,566.1,0,6.9,0,61.0,34.6,568.651,0.002,528.7,535.2,0.00492,0.00116,8e-05,0.4,0.2,-9999,1.7,0.8,-9999,0,58480.755505084,4e-09,58480.755334565,4e-09,0.00010,-9999,59.0,6.0,-350.0,30.0,471.8,401.5,435.2,427829.591,427417,0.313,0,1,0,-9999.0,0,680000000.0,320000000.0,0,1,1,70.30000000000001,0.5720919112011896,0.16512535876252232,0.17543164506237452,683466317.7680961,310220330.46671534,312572489.9344717,-1.1170971479766507,0.2552009918982939,0.4239319986916925,0.5720919112011896,0.16512535876252232,0.17543164506237452,39.74992225982959,0.3016559492918063,0.43151744633721023,1.8096114021139855,0.6311930937867971,0.5068509949067479,1.7761412243440746,0.589650426083516,0.5348683147602906,,,,,,,,,,,,,,,,,,,,,
FRB20181228C,-9999,-9999,265.2,0.2,-9999,54.4,0.2,-9999,82.11,31.87,20.0,10.0,-9999,-9999,-9999,-9999,11.1,509.5,0,0.9,0,1.5,10.3,510.7,0.01,465.1,471.8,0.00295,0.0011,-9999,0.4,0.2,-9999,0.7,0.2,-9999,0,58480.8030146,5e-09,58480.802861459,6e-09,0.0009,0.0001,-7.0,2.0,7.0,3.0,800.2,400.2,400.2,443579.48,443834,0.287,0,0,1,-9999.0,0,280000000.0,80000000.0,0,1,1,400.00000000000006,0.49559963567204196,0.1538199532690559,0.1569924189044003,187068401.0829275,60435496.85779199,55231167.979375556,-0.22062273612933048,0.06553077271681365,0.06702274283299497,0.49559963567204196,0.1538199532690559,0.1569924189044003,39.07539922895168,0.23650279754185277,0.33174189949318134,1.6723781622317404,0.6929213547789808,0.3606305076995513,1.7151026960279252,0.6529831666047221,0.39439262531664876,,,,,,,,,,,,,,,,,,,,,
FRB20181229A,-9999,-9999,137.2,0.2,-9999,42.0,0.2,-9999,179.53,42.69,18.0,8.0,-9999,-9999,-9999,-9999,23.6,955.9,0,3.1,0,5.5,31.7,955.574,0.004,912.6,923.4,0.00492,0.0024,0.0002,1.2,0.4,-9999,4.0,1.0,-9999,0,58481.440950501,4e-09,58481.440663958,4e-09,0.00038,9e-05,3.5,0.9,-6.0,1.0,800.2,400.2,538.1,429095.358,426201,0.315,0,0,0,-9999.0,0,1600000000.0,400000000.0,0,1,1,400.00000000000006,0.9803679529702334,0.2219893587795918,0.218614823970113,806938135.6051712,233460637.4615531,208832023.40080023,-0.717855835381876,0.10612106623233664,0.12679345764356253,0.9803679529702334,0.2219893587795918,0.218614823970113,40.31441135617244,0.16937756583639896,0.2074628430610943,0.9495251650725013,0.3399655463470356,0.23736008012776766,0.9102045979505865,0.31885279969949865,0.1141331299321735,0.005079580956151891,2.803449323286168e-10,2.787476360310663e-10,0.0067632960431076175,0.0002991658698594276,0.00029678370679487275,0.0039806594125777715,0.0001550738484078036,0.00017457250418116864,0.008214242255514466,0.0031958234772766292,0.0015473674989491342,2.2902897846018835,0.8925770195018508,0.45450114803028724,1.3253538858567189,0.4288214718211203,0.307377704419608,1.278009213565821,0.43136566646322705,0.21120674604804734
FRB20181229B,-9999,-9999,238.4,0.2,-9999,19.8,0.3,-9999,32.97,47.83,12.0,7.0,-9999,-9999,-9999,-9999,11.1,375.3,0,7.1,0,14.6,22.2,389.0,0.1,359.7,361.3,0.02064,0.005,0.001,0.4,0.4,-9999,5.0,3.0,-9999,0,58481.72495344,2e-08,58481.72483678,3e-08,0.0034,0.0007,22.0,4.0,-100.0,10.0,517.5,400.2,445.5,1101381.167,1100473,0.293,0,0,0,-9999.0,0,2000000000.0,1200000000.0,0,1,1,117.30000000000001,0.37730372216179453,0.13665463700246772,0.13697022899395483,2019248750.156056,1193599128.7048411,1216892403.6095061,0.39269433616753924,0.09524784821015586,0.10938985281426927,0.37730372216179453,0.13665463700246772,0.13697022899395483,39.842680290000736,0.3794338785727689,0.5599694973881171,1.966199365247871,0.4572351487579458,0.5068275872369303,1.8721784819359515,0.45497898036788387,0.23389168338708965,0.005602633525824342,3.4562842825498457e-07,3.5046503275163233e-07,0.011559879057574881,0.0027099121541150797,0.0021479129566956776,0.007208348240757409,0.000637854411226606,0.0006268542699371469,0.006429374366469316,0.008358868676939895,0.0016547295561875107,6.355864598192169,8.257806198960203,2.0939331014174365,2.751652408097432,0.7099131964667889,0.5368207259766251,2.696683074300166,0.7750597220479021,0.37434480303403594
FRB20181230A,-9999,-9999,346.7,0.2,-9999,83.4,0.3,-9999,119.8,21.14,100.0,50.0,-9999,100.0,50.0,-9999,14.1,763.5,40.3,18.7,82.2,39.1,29.7,769.61,0.02,701.2,696.6,0.03441,0.041,0.005,0.9,0.5,-9999,20.0,10.0,-9999,0,58482.02102424,1e-08,58482.02079346,1e-08,0.0016,0.0004,33.0,6.0,-28.0,5.0,800.2,543.5,724.8,3863851.978,3852569,0.314,0,0,0,-9999.0,0,8000000000.0,4000000000.0,0,1,1,256.70000000000005,0.744621059635175,0.1905652985780798,0.1953449998547373,7025036823.897093,3673111761.8006115,3615652356.977282,-0.04033424194793511,0.11266024087080095,0.13043183891006915,0.744621059635175,0.1905652985780798,0.1953449998547373,41.00370436662579,0.25756275936220874,0.38378702827132827,0.6522545159536469,0.5446464636779559,0.0555599173483472,0.774570063091107,0.2516271371746428,0.04173502359781789,,,,,,,,,,,,,,,,,,,,,
FRB20181230B,-9999,-9999,20.8,0.2,-9999,79.7,0.3,-9999,124.42,16.92,70.0,40.0,-9999,60.0,30.0,-9999,12.8,1135.5,34.6,10.6,67.9,21.4,17.6,1137.36,0.05,1052.4,1034.9,0.01081,0.004,0.001,0.9,0.5,-9999,10.0,5.0,-9999,0,58482.11078575,2e-08,58482.1104447,2e-08,0.0043,0.0007,1.0,1.0,-4.0,2.0,800.2,400.2,450.2,1090752.42,1091353,0.299,0,0,0,-9999.0,0,4000000000.0,2000000000.0,0,1,1,400.00000000000006,1.1021488971129179,0.2301626712918623,0.23410357704082374,1893384230.684135,1022314617.765038,977169461.5552688,0.3091842256325861,0.08466036082522982,0.08664914336455085,1.1021488971129179,0.2301626712918623,0.23410357704082374,40.77778301417099,0.23031841444449697,0.3183832196856784,0.8115696737977904,0.2784115024198124,0.10926451646051982,0.8470910357076469,0.22322192647792582,0.05603447090324076,0.005111592413359467,1.3292842826473113e-08,1.3055565487015308e-08,0.00940082777472829,0.002098562770277615,0.0017398215377472303,0.008029438659356875,0.000624945211757381,0.0006319463022408062,0.004285466203655079,0.0020809369123151256,0.0006137227279452228,3.507600171637313,1.9195405108983226,0.8900874472548295,1.382843292711176,0.3270748377365358,0.19283426259130487,1.4254531553275132,0.2666410354902802,0.1866748723978653
FRB20181230C,-9999,-9999,245.8,0.2,-9999,50.5,0.2,-9999,78.21,43.9,20.0,10.0,-9999,-9999,-9999,-9999,14.3,1036.8,0,2.7,0,5.3,16.5,1037.194,0.004,1000.3,1008.1,0.00295,0.00090,-9999,0.9,0.5,-9999,2.0,1.0,-9999,0,58482.738149496,2e-09,58482.737838479,2e-09,0.00076,7e-05,9.0,3.0,-8.0,3.0,800.2,409.4,699.9,420852.88,423162,0.32,0,0,1,-9999.0,0,800000000.0,400000000.0,0,1,1,390.80000000000007,1.0780765652124007,0.2276855966524607,0.2345816466503634,390978073.79705787,205795362.6155095,190523972.5877763,-0.43708623961117077,0.0647229213359492,0.06101911590934195,1.0780765652124007,0.2276855966524607,0.2345816466503634,40.07340216568498,0.229206669500563,0.30423672671294355,1.203799159794842,0.54562295382717,0.35251056271699854,1.1783213162777448,0.4585687366994218,0.3016470602404402,,,,,,,,,,,,,,,,,,,,,
FRB20181230D,-9999,-9999,255.3,0.2,-9999,50.5,0.2,-9999,77.36,37.86,20.0,10.0,-9999,-9999,-9999,-9999,13.3,224.8,0,3.0,0,6.1,20,223.967,0.002,183.4,191.0,0.00098,0.00048,-9999,1.4,0.8,-9999,2.0,1.0,-9999,0,58482.766381189,7e-09,58482.766314029,7e-09,0.00042,3e-05,0.0,1.0,0.0,1.0,800.2,400.2,800.2,222008.93,222522,0.285,0,0,1,-9999.0,0,800000000.0,400000000.0,0,1,1,400.00000000000006,0.1826617969300253,0.08793555892188368,0.08866144783461703,672561378.7186446,351433026.6813042,334294899.20821464,-0.4498667845360811,0.04339702520384253,0.04479702117316042,0.1826617969300253,0.08793555892188368,0.08866144783461703,38.70223515187869,0.40371925820046073,0.6359663863596339,2.77808624952982,0.694871372044664,0.48329851077097574,2.7139049510688658,0.6989348058992508,0.5055547867091197,,,,,,,,,,,,,,,,,,,,,
FRB20181230E,-9999,-9999,113.3,0.2,-9999,86.85,0.09,-9999,126.43,27.65,200.0,100.0,-9999,200.0,100.0,-9999,13.9,1041.7,5.8,4.1,10.5,7.5,20.5,1041.71,0.04,987.2,990.1,0.01081,0.003,0.0006,1.0,1.0,-9999,10.0,6.0,-9999,0,58482.85930689,1e-08,58482.85899452,2e-08,0.0019,0.0005,7.0,2.0,-17.0,3.0,707.6,400.2,488.0,634587.092,634745,0.32,0,0,0,-9999.0,0,4000000000.0,2400000000.0,0,1,1,307.40000000000003,1.0483432106025754,0.22703142526513975,0.2244452193141433,2525094685.2306747,1600653945.8376708,1496938346.7305822,-0.03056576238916886,0.11154279559387846,0.14159883928510683,1.0483432106025754,0.22703142526513975,0.2244452193141433,40.87679149129962,0.2379106105928983,0.36225402325413114,0.7311831648744759,0.30705330975079625,0.051044791110567034,0.8042950414644682,0.139433535660189,0.09381399196049489,0.005090349114844284,7.015952482105531e-09,6.867659850566979e-09,0.007653382740182204,0.0010099009969844635,0.0008981266660061314,0.005832470357292324,0.00047861199162748037,0.0005062788655103531,0.004237956846932413,0.0024151264898591876,0.0006329205622195389,2.020855432273256,1.1280582515513367,0.4479653531993893,1.0797680959737965,0.37102815822876156,0.1587097515655037,1.1058745021623393,0.26856375768526464,0.15266111639810998
FRB20181231A,-9999,-9999,29.7,0.2,-9999,21.0,0.2,-9999,143.38,-39.22,15.0,6.0,-9999,-9999,-9999,-9999,28.3,1376.5,0,1.5,0,2.8,39.3,1376.732,0.002,1333.7,1342.5,0.00295,0.00076,-9999,1.1,0.6,-9999,2.0,1.0,-9999,0,58483.138036539,4e-09,58483.137623705,4e-09,0.00071,3e-05,10.0,1.0,-9.0,1.0,800.2,412.7,680.4,441472.649,439578,0.294,0,0,1,-9999.0,0,800000000.0,400000000.0,0,1,1,387.50000000000006,1.4327668812218557,0.26105163269724496,0.26143202619168293,337904865.7020737,176995878.99384445,168824834.30192277,-0.5354470583518491,0.05241591343550994,0.04693598131529819,1.4327668812218557,0.26105163269724496,0.26143202619168293,40.254545482159024,0.21082580221855096,0.30001929309432995,1.0518706201990724,0.5134058773754056,0.35950495312929986,1.038818209260857,0.5226743238782436,0.4729942393687323,,,,,,,,,,,,,,,,,,,,,
FRB20181231B,-9999,-9999,128.8,0.2,-9999,56.0,0.2,-9999,161.71,36.55,27.0,8.0,-9999,-9999,-9999,-9999,33.2,199.0,0,1.6,0,2.9,55.1,197.17,0.002,150.3,157.9,0.00295,0.0018,0.0001,0.9,0.3,-9999,2.3,0.7,-9999,0,58483.413883998,3e-09,58483.413824874,3e-09,0.00034,4e-05,60.0,4.0,-60.0,4.0,800.0,540.6,657.7,403883.925,398841,0.359,0,0,0,-9999.0,0,919999999.9999999,280000000.0,0,1,1,259.4,0.14157581973625477,0.07668819029889556,0.07400372472700843,919480496.774008,283422038.93003607,279900363.8806102,-0.5265091298107887,0.05550041571990444,0.060526694832363614,0.14157581973625477,0.07668819029889556,0.07400372472700843,38.63657425627814,0.42238776402707146,0.6751009503446568,2.9772088957887535,0.7062265224766988,0.5060931312858492,2.9642424069519415,0.7047182245332069,0.5108465731611651,,,,,,,,,,,,,,,,,,,,,
FRB20181231C,-9999,-9999,197.1,0.2,-9999,69.2,0.2,-9999,120.69,47.87,30.0,20.0,-9999,-9999,-9999,-9999,18.2,554.8,0,0.6,0,1.2,27.7,556.086,0.004,520.6,528.4,0.00197,0.00041,4e-05,0.7,0.3,-9999,1.2,0.5,-9999,0,58483.608543156,6e-09,58483.608376406,6e-09,0.00039,-9999,0.0,1.0,-10.0,2.0,667.0,400.2,408.8,202753.208,201545,0.353,0,1,0,-9999.0,0,480000000.0,200000000.0,0,1,1,266.8,0.558005091420496,0.17179229082677228,0.17198692865696807,446760682.9019336,189943081.97327346,186737840.03464955,-0.520502083228398,0.25083108879465693,0.43457782320895777,0.558005091420496,0.17179229082677228,0.17198692865696807,39.551309741819495,0.2778687570875178,0.40852757398452866,1.9449049523255786,0.6834336359071593,0.7559270046354201,1.8557999761315749,0.6411757331539802,0.7313467791435355,,,,,,,,,,,,,,,,,,,,,
FRB20190101A,-9999,-9999,171.0,0.2,-9999,28.0,0.2,-9999,205.31,70.64,11.0,6.0,-9999,-9999,-9999,-9999,17.7,867.0,0,5.2,0,9.2,33,854.61,0.02,830.3,836.0,0.04227,0.018,0.002,0.6,0.3,-9999,11.0,3.0,-9999,0,58484.52789143,1e-08,58484.52763516,1e-08,0.0013,0.0004,-2.3,0.6,-2.0,1.0,747.1,400.2,400.2,1949656.3,1948025,0.305,0,0,0,-9999.0,0,4400000000.0,1200000000.0,0,1,1,346.90000000000003,0.8872660181444789,0.21119084851685233,0.20414822763427665,2683246340.800026,826828748.6194224,755808048.2747557,-0.1622289172478848,0.12726201919169172,0.167531144311013,0.8872660181444789,0.21119084851685233,0.20414822763427665,40.75146297757486,0.18235413716969617,0.2336369233127158,0.6534875176179704,0.47706168687174344,0.04263665609078138,0.7687939982682834,0.041210785561413554,0.13337751487315486,,,,,,,,,,,,,,,,,,,,,
FRB20190101B,-9999,-9999,307.8,0.2,-9999,29.9,0.2,-9999,70.74,-5.61,12.0,7.0,-9999,-9999,-9999,-9999,14,1321.5,0,5.6,0,11.2,22.8,1323.906,0.004,1089.9,1161.6,0.00295,0.0052,0.0006,1.0,0.6,-9999,4.0,3.0,-9999,0,58484.905231534,8e-09,58484.904834541,8e-09,0.0003,0.0002,42.0,8.0,-36.0,7.0,800.2,554.3,713.6,648715.189,647513,0.307,0,0,0,-9999.0,0,1600000000.0,1200000000.0,0,1,1,245.9000000000001,1.2348860759953233,0.24720958278329874,0.2435490177202425,1154580343.7558656,894316268.3571653,854842847.0770898,-0.8509863005545575,0.21878518868021157,0.34725757526110335,1.2348860759953233,0.24720958278329874,0.2435490177202425,40.6889348555363,0.2580554724014519,0.39498898804563254,0.7104191240973994,0.3938379600861268,0.07032556662650036,0.7727362859890504,0.3024949532328852,0.35963765941120024,0.005173627041393562,1.5365870429595327e-09,1.567072818903305e-09,0.011981322376064071,0.0016178651877599049,0.0013689362944681986,0.0038952790783616928,0.0004124579874221487,0.0004428692460950164,0.007617321366863021,0.01955486756211959,0.002442917746315941,3.802564731574928,9.551106997447672,1.3567698243170494,1.3082458523339562,0.9810861666692672,0.2775618196092158,1.3160111143238598,0.8611938978733029,0.41906057380074246
FRB20190102A,-9999,-9999,9.3,0.2,-9999,26.72,0.06,-9999,118.96,-36.04,11.0,8.0,-9999,-9999,-9999,-9999,22.4,697.1,0,2.7,0,5.0,50,699.173,0.006,655.6,664.2,0.00393,0.00099,7e-05,1.1,0.5,-9999,4.0,2.0,-9999,0,58485.075854265,4e-09,58485.075644608,4e-09,0.00082,7e-05,29.0,2.0,-68.0,4.0,595.5,411.9,495.2,433565.367,427417,0.313,0,0,0,-9999.0,0,1600000000.0,800000000.0,0,1,1,183.60000000000002,0.7089455830582094,0.18792310939874202,0.19521964230385336,1598368443.1643534,792855603.9642944,806087848.728289,-0.31929953124908184,0.06350554005972003,0.058351772459420914,0.7089455830582094,0.18792310939874202,0.19521964230385336,40.30591940214602,0.3011555634696279,0.4109255879633409,1.1997614792841813,0.46810443075826735,0.3333625923120628,1.089249844158361,0.5444518902514206,0.292184681710447,0.0051235325733744825,3.0420743967486042e-09,3.0516882168391052e-09,0.004754307257632828,0.00010354870870919629,0.00010300346031457447,0.004647869375108521,9.261768041830748e-05,9.49315090048542e-05,0.00808007735099938,0.01166732991717305,0.0023062668521202,1.8605745281142594,2.7160435101757465,0.5316484490019604,1.475455436634652,0.7983007263817401,0.4032083044661412,1.4135208396352457,0.7889305579943457,0.4467541872284482
FRB20190102B,-9999,-9999,21.7,0.2,-9999,21.4,0.2,-9999,133.77,-40.74,14.0,7.0,-9999,-9999,-9999,-9999,22.9,367.2,0,2.1,0,3.9,31.9,367.164,0.004,326.1,335.2,0.00295,0.00093,-9999,1.7,0.7,-9999,4.0,2.0,-9999,0,58485.113822598,6e-09,58485.113712498,6e-09,0.00085,4e-05,0.6,0.7,-4.0,1.0,800.2,400.2,428.8,444234.411,443226,0.288,0,0,1,-9999.0,0,1600000000.0,800000000.0,0,1,1,400.00000000000006,0.34837326736986407,0.1273718340113294,0.13130399509653376,1189978361.163844,619833286.0040097,600931830.0365715,-0.19946616247975446,0.04700963477557857,0.04475595964051973,0.34837326736986407,0.1273718340113294,0.13130399509653376,39.533900770180125,0.33681349606860067,0.49822121025240307,1.9474999485526487,0.5014634337687969,0.5881963075742536,1.776339417644462,0.595182478260748,0.23976260432248164,0.0056854344605515635,1.672388102112131e-08,1.6335095651027238e-08,0.003940661768206969,0.0,0.0,0.004686822389281284,5.102754703729036e-05,5.18443073798978e-05,0.008070148836896518,0.011386549379509475,0.002314527083047147,1.7208819125063106,2.435551953285776,0.4906464191625221,2.1255233452736024,0.9051424574259554,0.5921361594133847,2.0687580077079,0.9462780388316605,0.40282196212871324
FRB20190103B,-9999,-9999,93.57,0.03,-9999,19.7,0.2,-9999,191.23,1.07,14.0,7.0,-9999,-9999,-9999,-9999,15.7,530.5,0,13.1,0,25.3,26.4,541.13,0.06,354.0,248.7,0.03146,0.005,0.001,0.7,0.5,-9999,13.0,7.0,-9999,0,58486.30971407,2e-08,58486.30955181,3e-08,0.0058,0.0006,8.0,1.0,-16.0,2.0,738.4,400.2,507.0,1278901.943,1276793,0.316,0,0,0,-9999.0,0,5200000000.0,2800000000.0,0,1,1,338.2,0.24740744758405867,0.10299516959424357,0.10269024684244094,4882852004.930013,2673894378.2669992,2622089557.528609,0.6672614019189629,0.05760096544529947,0.05813379481095848,0.24740744758405867,0.10299516959424357,0.10269024684244094,39.836147513395304,0.38402976744104933,0.554048555378742,1.9698946968134865,0.5778477422109418,0.24811125391125488,1.9147275824920158,0.6169525263034579,0.2837467314025697,0.00526166618161116,8.248557850599577e-08,8.014701510602736e-08,0.011540070126395536,0.0026681174779654366,0.002132209536596523,0.009382698690886105,0.0005869744787188553,0.0005510132865492825,0.0038411674812084988,0.0015302799581645835,0.0004516935798132465,4.660157767666494,2.1574344781786734,1.1345317874881131,2.6985995925459547,0.616920804381587,0.32555880388283276,2.6086538068802194,0.7246398604054125,0.33607845208264875
FRB20190103C,-9999,-9999,104.2,0.2,-9999,11.07,0.05,-9999,203.64,6.19,9.0,7.0,-9999,-9999,-9999,-9999,25.1,1349.0,0,9.2,0,17.6,34.2,1349.13,0.01,1193.6,1127.1,0.00492,0.0008,0.0001,2.0,1.0,-9999,13.0,7.0,-9999,0,58486.337397208,6e-09,58486.336992651,7e-09,0.0019,0.0001,11.0,1.0,-17.0,2.0,783.0,400.2,543.7,433332.994,431673,0.307,0,0,0,-9999.0,0,5200000000.0,2800000000.0,0,1,1,382.8,1.1967710832097413,0.23990612891555396,0.23998924126888643,2438076736.183963,1388932918.2289357,1302136141.4921076,-0.06299076230628797,0.054556885367128105,0.050833960502489034,1.1967710832097413,0.23990612891555396,0.23998924126888643,40.961763439047445,0.23248361137191864,0.3146332631376225,0.6787063940245504,0.04060474256900792,0.10948701686012385,0.6091614262132264,0.198670414394715,0.16717953063503288,0.005183662254479236,4.1152370395337e-09,4.024743570199778e-09,0.004477974762426732,0.00014933261910651913,0.00015427858666578484,0.005834396961678268,9.469154169144234e-05,9.814711282109225e-05,0.003863175353287052,0.0014860069498100442,0.0004614969226439526,1.066088817561224,0.41313175340049485,0.13237066594899513,0.6979293574690659,0.1703913230715266,0.10460680619634766,0.6568543346664915,0.23633565993976813,0.1997889024617256
FRB20190103A,-9999,FRB20181119A,190.5,0.1,-9999,65.1,0.2,-9999,124.52,51.97,30.0,10.0,-9999,-9999,-9999,-9999,15.7,365.6,0,3.2,0,6.4,40,364.563,0.005,330.7,338.8,0.00983,0.0027,-9999,1.1,0.4,-9999,5.0,2.0,-9999,0,58486.57457555,5e-09,58486.57446623,5e-09,0.00254,9e-05,34.0,5.0,-25.0,5.0,800.2,577.5,780.0,432784.05,428634,0.312,0,0,1,-9999.0,0,2000000000.0,800000000.0,0,1,1,222.70000000000005,0.35263358043275944,0.12290131408648419,0.12697325491367858,1985482676.8259273,800831451.197813,790666695.2103848,0.27444579717395134,0.04489252789516002,0.04189740624773475,0.35263358043275944,0.12290131408648419,0.12697325491367858,39.77564563618388,0.3281496036175966,0.4727716562569242,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20190103D,-9999,-9999,221.8,0.2,-9999,59.9,0.2,-9999,99.85,51.71,20.0,10.0,-9999,-9999,-9999,-9999,10.5,1911.9,0,0.9,0,1.8,19.8,1913.551,0.009,1880.3,1887.7,0.00295,0.001,0.0001,0.5,0.2,-9999,1.2,0.4,-9999,0,58486.6672002,1e-07,58486.6666264,1e-07,0.00087,-9999,-5.0,1.0,1.0,2.0,657.4,400.2,400.2,420199.6,417081,0.33,0,1,0,-9999.0,0,480000000.0,160000000.0,0,1,1,257.2,2.0255695796864237,0.30862165078027637,0.2964811242414995,247660538.11143082,89016752.85736138,83743049.81844518,-0.4637335527599282,0.2543120864172913,0.42567841972543763,2.0255695796864237,0.30862165078027637,0.2964811242414995,40.399835373208546,0.14325908297104206,0.18356542548180954,0.9189960418372055,0.7586992555067008,0.31696165196363,1.0261694108106996,0.5221232314670035,0.4840585983305098,,,,,,,,,,,,,,,,,,,,,
FRB20190103E,-9999,-9999,262.9,0.2,-9999,45.8,0.2,-9999,71.92,32.61,20.0,10.0,-9999,-9999,-9999,-9999,9.1,736.0,0,4.0,0,8.1,13.5,736.25,0.01,690.6,698.8,0.00295,0.0016,0.0005,0.5,0.3,-9999,2.0,1.0,-9999,0,58486.7765601,2e-08,58486.77633932,2e-08,0.001,0.0002,3.0,2.0,-4.0,3.0,800.2,400.2,547.3,431175.385,431673,0.307,0,0,0,-9999.0,0,800000000.0,400000000.0,0,1,1,400.00000000000006,0.7465522739099998,0.18732595016014186,0.1929097972862841,456017736.7565963,241908006.17907023,227921813.21332142,-0.23993315416505645,0.09168049929361968,0.1068845295443418,0.7465522739099998,0.18732595016014186,0.1929097972862841,39.81562685372641,0.25141101551422906,0.351699375219674,,,,,,,,,,,,,,,,,,,,,,,,,,,
